time, name, version, hash_source, binaries, binaries_size
20170107032255,cl-salza2,2.0.9-1,da80a8a2e3a9153f7a4feca59081deec,"cl-salza2",15520
20170107032255,cl-spatial-trees,0.2-6,91d6788ec43a66cca24791d5a220939f,"cl-spatial-trees",16740
20170107032255,cl-split-sequence,20050802-3,f44b173d57d16857689a54ab14401f22,"cl-split-sequence",4988
20170107032255,cl-sql,6.7.0-1,8c666e3ccbfc9e6320bec7bfaeefbf80,"cl-sql cl-sql-uffi cl-sql-mysql cl-sql-aodbc cl-sql-odbc cl-sql-postgresql cl-sql-postgresql-socket cl-sql-sqlite cl-sql-sqlite3 cl-sql-oracle cl-sql-tests",806294
20170107032255,cl-sqlite,20130615-2,a1b4aacfc5232d45c526284ce25ae7cc,"cl-sqlite",14526
20170107032255,cl-trivial-backtrace,20160531-1,ed15f03c3a39f65ba30074e6a37f100f,"cl-trivial-backtrace",8334
20170107032255,cl-trivial-garbage,20150113-1,75368da842a645c28cbdce82b2641f9d,"cl-trivial-garbage",7626
20170107032255,cl-trivial-utf-8,20111001-1,097678014bacfa99efe8baccdef35903,"cl-trivial-utf-8",7590
20170107032255,cl-uffi,2.1.2-1,f0adcd957c60d7c5eff3b42dc09524dd,"cl-uffi cl-uffi-tests",170096
20170107032255,cl-unicode,0.1.5-3,02e6760ec6e6065453f6deec58f0c925,"cl-unicode",306700
20170107032255,cl-usocket,0.6.3.2-1,94151f38fb2a37a871d1e2cb9f907614,"cl-usocket",60112
20170107032255,cl-utilities,1.2.4-3.1,f9156645182a2485a16eb21084bd52ee,"cl-utilities",22134
20170107032255,cl-uuid,20130813-1,d68fb96ee06b19291c14562b75808fe1,"cl-uuid",6706
20170107032255,cl-who,1.1.4-1,7fcd804d767e9f266d876788f17fb66a,"cl-who",20858
20170107032255,cl-xlunit,0.6.3-2,0193b882ad6311a49a0131ff66242183,"cl-xlunit",10774
20170107032255,cl-xmls,1.7.1-1,75601062f6312c44168b71dc85b387af,"cl-xmls",15006
20170107032255,cl-xptest,1.2.4-3,108b2f98a192debd0039cabf7a68204a,"cl-xptest",8306
20170107032255,cl-yason,0.7.6-1,67eac123f8cff2f740df353ccfb8c76d,"cl-yason",9840
20170107032255,cl-zip,20150608-1,7b23d100f19dc29fe66acef413399e1d,"cl-zip",19328
20170107032255,cl-zs3,1.3-1,dc3702e9e8dab5366d1175056546cc3b,"cl-zs3",47496
20170107032255,clalsadrv,2.0.0-3,922c58dc4ef908309bbbf6bc6c79e9ad,"libclalsadrv-dev libclalsadrv2",19444
20170107032255,clamassassin,1.2.4-1,ce063e807ae29ab6666db9e01d01cc4c,"clamassassin",14590
20170107032255,clamav,0.99.2+dfsg-5,c43f4c49cda0a93157385f3d2f13246a,"clamav-base clamav-docs clamav libclamav-dev libclamav7 clamav-daemon clamdscan clamav-testfiles clamav-freshclam clamav-milter",7724628
20170107032255,clamav-unofficial-sigs,3.7.2-2,092d4ae94f6f9036f8f1c24de7f8dfde,"clamav-unofficial-sigs",43448
20170107032255,clamfs,1.0.1-1.1,e1528c48d3b2340b6c3ee83cfb427820,"clamfs",63990
20170107032255,clamsmtp,1.10-13,b068ba6e444859782bbdd88f290c1abf,"clamsmtp",58090
20170107032255,clamtk,5.24-1,996b8c246791e381b75cda3b5137c7ff,"clamtk clamtk-nautilus clamtk-gnome",260014
20170107032255,clamz,0.5-2,432d6510fa61ce0287767cb4182afa9c,"clamz",22804
20170107032255,clanlib,1.0~svn3827-6,aaecb4d8da788bb1e831700ff50391bf,"libclanapp-1.0v5 libclansdl-1.0v5 libclanlib-dev clanlib-doc",6356976
20170107032255,clapack,3.2.1+dfsg-1,e5334ed50448fd11818ed97c60df203a,"libcblas3 libcblas-dev libclapack3 libclapack-dev libctmg3 libctmg-dev",3869778
20170107032255,clasp,3.2.1-3,b0b81829a3c39f425353037de2a46178,"clasp",553814
20170107032255,class.js,1.0.0+dfsg-2,2b0e09c476861ae19c95920805940e3e,"libjs-class.js libjs-class.js-doc",33680
20170107032255,classic-theme-restorer,1.5.9-1,b4c26ad5088bedabd9dfb6cb8fb97630,"xul-ext-classic-theme-restorer",544592
20170107032255,classified-ads,0.11-1,3ab0fc47aa5fa020634b9e54f12703d7,"classified-ads",977170
20170107032255,classworlds,1.1-final-5,990e4ad03969a00e854c33a63ba06a70,"libclassworlds-java libclassworlds-java-doc",88748
20170107032255,classycle,1.4.2-1,27bd2bbce60ce57daf859c7a8f1302e6,"libclassycle-java libclassycle-java-doc",198954
20170107032255,claws-mail,3.14.1-2,35331e826b799c00b3ec7f6fa2e0d059,"claws-mail claws-mail-dbg libclaws-mail-dev claws-mail-plugins claws-mail-spamassassin claws-mail-pgpmime claws-mail-pgpinline claws-mail-smime-plugin claws-mail-bogofilter claws-mail-i18n claws-mail-doc claws-mail-tools claws-mail-extra-plugins claws-mail-acpi-notifier claws-mail-address-keeper claws-mail-archiver-plugin claws-mail-attach-remover claws-mail-attach-warner claws-mail-bsfilter-plugin claws-mail-clamd-plugin claws-mail-fancy-plugin claws-mail-feeds-reader claws-mail-fetchinfo-plugin claws-mail-gdata-plugin claws-mail-libravatar claws-mail-newmail-plugin claws-mail-mailmbox-plugin claws-mail-managesieve claws-mail-multi-notifier claws-mail-tnef-parser claws-mail-perl-filter claws-mail-pdf-viewer claws-mail-python-plugin claws-mail-spam-report claws-mail-vcalendar-plugin",17401482
20170107032255,claws-mail-themes,20140629+dfsg1-1,2cd7d91fa74d5f5058a1e8e0478d9eec,"claws-mail-themes",1776802
20170107032255,clawsker,1.0.1-1,435e4bff0f4870feb875cfc63e7f6afb,"clawsker",92700
20170107032255,clblas,2.10-4,e2f7f5a636e1f22b1a8ac6df9936f6f6,"libclblas2 libclblas-dev libclblas-doc clblas-client",1154454
20170107032255,clc-intercal,1:1.0~4pre1.-94.-2-5,ebcb2cde562faadad20cd0c773c95e7e,"clc-intercal",262026
20170107032255,cld2,0.0.0-git20150806-5,62f384bcd51e2f65f38ee64508d3062d,"libcld2-0 libcld2-dev",5298924
20170107032255,cldump,0.11~dfsg-1,d6034cbfd24ba233c0e623e9a7d16354,"cldump",21292
20170107032255,clearcut,1.0.9-1,2a17393631128e174982ac1e6b291556,"clearcut",282038
20170107032255,clearlooks-phenix-theme,7.0.1-1,7b95b65f5d6a97b55bdd536b64b7d828,"clearlooks-phenix-theme",270738
20170107032255,clearsilver,0.10.5-1.6,7b34908ad071bee06ee23707eb8f5abc,"clearsilver-dev python-clearsilver libclearsilver-perl",384914
20170107032255,clementine,1.3.1+git240-g1a2f6e2+dfsg-1,f8306f7275e3e23a6f5ff1112e3a1eef,"clementine",4374500
20170107032255,cleo,0.004-1,b677099fa90d380bfd36785e3033fd7b,"cleo",10878
20170107032255,clex,3.15-1.1,3de41cef34d45a0496672263f28f55f7,"clex",80870
20170107032255,clfft,2.12.2-1,0d7be787b9c70278d3222e2da5ffa7d3,"libclfft2 libclfft-dev libclfft-doc clfft-client",841276
20170107032255,clfswm,20111015.git51b0a02-2,d2d694ebd0999d64d18f4ba6f4af0445,"clfswm",248018
20170107032255,clhep,2.1.4.1-1.2,bf577df6e09c77507c574d0a38dee9d0,"libclhep2.1v5 libclhep-dev clhep-doc",4771618
20170107032255,cli-common,0.9+nmu1,3eb38feaa73e03c6f13675083978a24a,"cli-common cli-common-dev",219158
20170107032255,clif,0.93-9.1,6025625e75e3ea058e9ba048551c7c77,"clif",1188212
20170107032255,cliff-tablib,1.1-1,201f330866238d0491649c06478d6e74,"cliff-tablib",13454
20170107032255,cligh,0.3-1,82f9970baba4ab51dae2a032ae38debf,"cligh",9944
20170107032255,clinfo,2.1.16.01.12-1,a5731a72bebf0267ea5c515dbcb61b51,"clinfo",29924
20170107032255,cliofetion,2.2.0-1,f0aaf2cd201a62b35d06837c46ec8e2a,"cliofetion",7754
20170107032255,clipf,0.4-2,29280e919b553b29281b836b16290698,"clipf",14376
20170107032255,clipit,1.4.2-1.2,dc195ef98f372a3e57080c79662411ab,"clipit",52088
20170107032255,clipper,2.1.20130601-2,88e5efd4e08306c7144d58326415e59a,"libclipper-dev libclipper2 libclipper-doc libclipper2-dbg",7842290
20170107032255,clippoly,0.11-6,90481f80cb9606b9855b73691c66e053,"libclippoly0 libclippoly-dev",79970
20170107032255,clips,6.24-3.2,7b79a0dbb10b073cec2b6a86fcb0fa0f,"clips libclips libclips-dev clips-common",903508
20170107032255,clips-doc,6.24-2.1,31c0865896d8bcc02b17f58fd0cbb387,"clips-doc",7965920
20170107032255,cliquer,1.21-1,44afcb4996f25876f68ac0c137f72ef0,"cliquer libcliquer-dev libcliquer1",88738
20170107032255,clirr,0.6-5,08471c8856dd29372588b17a0354f73a,"clirr",76890
20170107032255,clitest,0.3.0-1,5ccd08fbedd7001d18cc5a197b0c1703,"clitest",17606
20170107032255,clj-stacktrace-clojure,0.2.6-3,9f790c7e49667b1ca78ef91efe2582e0,"libclj-stacktrace-clojure",10592
20170107032255,cln,1.3.4-2,330d67dfcce19bb5fbaf99d2ae1966ec,"libcln6 libcln-dev pi",1143988
20170107032255,cloc,1.70-1,f177cae2f787e598aeda144323778806,"cloc",84676
20170107032255,clock-setup,0.131,2db1a3baee922e456f0edd579208d523,"clock-setup",0
20170107032255,clod,1.0.2-3,c82c31da4547cdf26767766849a1cf4a,"lua-clod lua-clod-doc",15588
20170107032255,clog,1.3.0-1,5c72e3f73c86a93b66d2ed105be54d8c,"clog",46150
20170107032255,clojure,1.8.0-1,794b6b684ee78e30a0843e1769337d1d,"clojure libclojure-java",3264506
20170107032255,clojure-maven-plugin,1.3.3-3,88d24f6646f5c5afc5f8eef2b39cb998,"libclojure-maven-plugin-java",36532
20170107032255,clonalframe,1.2-5,0a567fd5e52d842e80939996493ec4aa,"clonalframe",49222
20170107032255,clonezilla,3.21.13-1,7950987a2fa154a5eddaf954a6d22cde,"clonezilla",813754
20170107032255,cloog,0.18.4-1,9c033829247d65ed7c64feae02bd42c3,"libcloog-isl-dev libcloog-isl4 cloog-isl",145162
20170107032255,cloog-ppl,0.16.1-7,e11e73f2fc2a341d04b56bbfafe373ca,"libcloog-ppl-dev libcloog-ppl1 cloog-ppl",139298
20170107032255,cloop,3.14.1.2,15304031d7f41e1c0794762d0053e55c,"cloop-utils cloop-src",78224
20170107032255,closure-compiler,20130227+dfsg1-9,c9f1047fb3babeeb1d22f4dd28c5d1a1,"closure-compiler libclosure-compiler-java libclosure-compiler-java-doc",3765534
20170107032255,closure-linter,2.3.19-1,6cf58a17a96379e91b8a27d814d2ccf3,"closure-linter",89924
20170107032255,cloud-init,0.7.8-64-g166df60-1,b6e1c79cd0275820398d28c23ea169c7,"cloud-init",318218
20170107032255,cloud-initramfs-tools,0.18.debian5,6ccbd1f7d0570824c9c6d50a496f1a1f,"cloud-initramfs-rescuevol cloud-initramfs-growroot cloud-initramfs-dyn-netconf",21094
20170107032255,cloud-sptheme,1.8.0-1,7fbe69e7d2dd9208738df0c8ef850227,"python-cloud-sptheme python3-cloud-sptheme cloud-sptheme-common",152596
20170107032255,cloud-utils,0.29-1,6ae6da18663789300022038d2bb985bc,"cloud-utils cloud-guest-utils cloud-image-utils cloud-utils-euca",78242
20170107032255,cloudpickle,0.2.1-1,8717d3a0851924c4770d63ec9d9d8ac7,"python3-cloudpickle",11602
20170107032255,cloudprint,0.14-6,6413bcc645c0d9b1053847316be37980,"cloudprint cloudprint-service",23036
20170107032255,clp,1.15.10-3,e287c23bbb3b70c1a1d5b88981883b95,"coinor-clp coinor-libclp1 coinor-libclp-dev coinor-libclp-doc",13048332
20170107032255,clsparse,0.10.2.0-3,ca61e01c7b6fc54532acab224484be4d,"libclsparse1 libclsparse-dev clsparse-doc",420552
20170107032255,clsync,0.4.1-1,709046e37ab303cce5734f7a5c2f79d7,"clsync libclsync0 libclsync-dev",135174
20170107032255,clthreads,2.4.0-6,003065bd031760e17c1468f164cbb77b,"libclthreads-dev libclthreads2",16970
20170107032255,clucene-core,2.3.3.4+dfsg-1,26c2ba8d89feffeff234dae4f70e97e2,"libclucene-dev libclucene-core1v5 libclucene-contribs1v5",681428
20170107032255,clucy,0.4.0-2,2b41fdd478b1cba03bfb6f966c9452f8,"libclucy-clojure",11940
20170107032255,clues-emacs,1.0.1-1,9dc2679acaff6abb9f80d9a9878af687,"elpa-clues-theme",7390
20170107032255,clustalo,1.2.4-1,7274d695e5e240d3ee9b195725b8bd16,"clustalo libclustalo-dev libclustalo-doc",2056890
20170107032255,clustalw,2.1+lgpl-5,5dce8156f6690c868d5648f6532e7990,"clustalw",285790
20170107032255,clustalx,2.1+lgpl-5,cf92f47ef3f71e6beb9d2bad624af09e,"clustalx",455206
20170107032255,cluster,2.0.5-1,7330f209ebce960bdee1a6d6679cb85a,"r-cran-cluster",490114
20170107032255,cluster-glue,1.0.12-5,c61663e7103d55ac2ed2ec239286df13,"cluster-glue cluster-glue-dbg cluster-glue-dev liblrm2 libpils2 libplumb2 libplumbgpl2 libstonith1 liblrm2-dev libpils2-dev libplumb2-dev libplumbgpl2-dev libstonith1-dev",1811682
20170107032255,clustershell,1.7.3-1,8471b69af93b7b174178860631e053a6,"clustershell",146752
20170107032255,clusterssh,4.08-2,640ad12c2d2a3bbcb754181eecf3fb85,"clusterssh",147698
20170107032255,clutter-1.0,1.26.0+dfsg-2,5326af9964f053eb5b7c5d707d2c0688,"libclutter-1.0-0 libclutter-1.0-common libclutter-1.0-dev libclutter-1.0-dbg libclutter-1.0-doc clutter-1.0-tests gir1.2-clutter-1.0",4670876
20170107032255,clutter-gesture,0.0.2.1-7.1,72e0ae962587087876fd0e69fb1346f3,"libcluttergesture-0.0.2-0 libcluttergesture-dev libcluttergesture-0.0.2-0-dbg",79946
20170107032255,clutter-gst-3.0,3.0.22-1,a91dfc4f0bfc35ba4badcd1d2b0731f6,"libclutter-gst-3.0-0 libclutter-gst-3.0-dev libclutter-gst-3.0-doc gir1.2-clutter-gst-3.0 gstreamer1.0-clutter-3.0",200082
20170107032255,clutter-gtk,1.8.2-1,b2e76956121565e07e9d63057dcb057a,"libclutter-gtk-1.0-0 libclutter-gtk-1.0-dev libclutter-gtk-1.0-doc gir1.2-gtkclutter-1.0",81978
20170107032255,clutter-imcontext,0.1.4-3,1df7f5e726074216d77ad36e66cac6a5,"libclutter-imcontext-0.1-0 libclutter-imcontext-0.1-bin libclutter-imcontext-0.1-dev libclutter-imcontext-0.1-doc libclutter-imcontext-0.1-0-dbg",94194
20170107032255,clxclient,3.9.0-3,95d56f0a1b2e6a7b04bd6dab1580b12e,"libclxclient-dev libclxclient3",44966
20170107032255,clzip,1.8-4,25b88820398217b8124f27dbe45caf12,"clzip clzip-dbg",63554
20170107032255,cm-super,0.3.4-9,74d46df013eb92c72a6b4d6a20b44e8d,"cm-super-minimal cm-super cm-super-x11",32261586
20170107032255,cmake,3.7.1-1,00a2f833ed94d88151a836729f6cd5b3,"cmake cmake-data cmake-curses-gui cmake-qt-gui cmake-doc",8225718
20170107032255,cmake-fedora,2.7.1-1,a4975d84a285b04f86836f0f3c0e1c20,"cmake-fedora",84262
20170107032255,cmark,0.26.1-1,d9fae1d76ca40f78f82189d7d85c458b,"cmark",97626
20170107032255,cmatrix,1.2a-5,ebfb5733104a258173a9ccf2669968a1,"cmatrix cmatrix-xfont",26032
20170107032255,cmd2,0.6.9-1,9b8f84deb3314caef5ddae590e82ca0d,"python-cmd2 python3-cmd2",45736
20170107032255,cmdliner,0.9.8-1,36c2881ef07a1dc66d964118b559c26c,"libcmdliner-ocaml-dev",127546
20170107032255,cmdpack,1.03-1,36691df87df6b668cf2c8aecff62498d,"ecm",14714
20170107032255,cmdreader,1.5-1,78b04875caab363662c29f32bf66df46,"cmdreader",18962
20170107032255,cmdtest,0.27-1,2974378f995aa0044e99cae08c51933c,"cmdtest",19758
20170107032255,cme,1.016-1,4f21ee807f158211c1087448367883bc,"cme",67122
20170107032255,cmigemo,1:1.2+gh0.20150404-1,02abe2ea16b11de0b4b500e837a0800a,"vim-migemo cmigemo-common migemo-el cmigemo libmigemo1 libmigemo-dev libmigemo-dbg migemo",126394
20170107032255,cmigrep,1.5-14,80c2be1bef80f3ac4b59b12d76fc4990,"cmigrep",262098
20170107032255,cminpack,1.3.4-4,eca19a1dac53272d14874465ba03864f,"libcminpack-dev libcminpack1 cminpack-doc",67618
20170107032255,cmocka,1.0.1-3,c5f17550699bb084e6fe0cb72616383f,"cmocka-doc libcmocka0 libcmocka-dev",101624
20170107032255,cmor-tables,3.2-1,77a07b7d02cb2a2c8460efccf2d5a6f2,"cmor-tables",762466
20170107032255,cmospwd,5.0+dfsg-2,6a24d156ae931334f10256099e3f228c,"cmospwd",21032
20170107032255,cmph,2.0-2,f934d0d379b080e817ebb2b733c243b8,"libcmph0 libcmph-dev libcmph-tools",137236
20170107032255,cmst,2016.10.03-2,9b0e2e0d3f85c9f5fdf22840ba558788,"cmst",2187180
20170107032255,cmt,1.16-2,92c8cb38e05386b4b8066bfabbcce577,"cmt",56674
20170107032255,cmtk,3.3.1-1,14559dc5af05be018b6fdc087a74cc5c,"cmtk",3697546
20170107032255,cmucl,21a-4,b578152644447fc522e205d4c8ac1af6,"cmucl cmucl-docs cmucl-clm cmucl-source",6089394
20170107032255,cmus,2.7.1+git20160225-1,a72580d4f86c130422bc9aa58ad405c8,"cmus cmus-plugin-ffmpeg",232106
20170107032255,cntlm,0.92.3-1,675d375111dfafecebedfef0287053ad,"cntlm",68442
20170107032255,cobbler,2.6.6+dfsg1-13,2bc5264f6e7d21ea2ecd26e978458ada,"python-cobbler cobbler-common cobbler-web cobbler python-koan koan",426230
20170107032255,cobertura,1.9.4.1+dfsg-4,c73683cde91b3e7e6cb366ddf5211782,"cobertura libcobertura-java libcobertura-java-doc",1014222
20170107032255,coccinella,0.96.20-7,79213bb093411049fdd16e84aa26d584,"coccinella",2344490
20170107032255,coccinelle,1.0.4.deb-3,9c90c2c7920bf9eb3f40645a46a7f943,"coccinelle coccinelle-doc",2607716
20170107032255,coco-cpp,20120102-1,6108c345d701d619cd9da5e3460f3b1c,"coco-cpp",49408
20170107032255,coco-cs,20110419-5.1,e71dccef03299ba49bb80e3f58403238,"coco-cs",36696
20170107032255,coco-doc,20060919-2,e16dfee4d5cb0123e7ef686ae1cfe8e8,"coco-doc",700640
20170107032255,coco-java,20110419-3.1,726440b5f9af73e1f6468f2451f92024,"coco-java",68748
20170107032255,code-saturne,4.3.1+repack-2,13cedb2fa080607912c4a99ef5913ca3,"code-saturne code-saturne-bin code-saturne-data code-saturne-include code-saturne-doc",89509690
20170107032255,code2html,0.9.1-4.1,368377696547026c79c51a274571dc39,"code2html",39350
20170107032255,codeblocks,16.01+dfsg-2,66994cc195695d1217650090e8b6033e,"codeblocks codeblocks-common libcodeblocks0 codeblocks-dbg codeblocks-contrib codeblocks-dev libwxsmithlib0 libwxsmithlib-dev",129573736
20170107032255,codec2,0.5.1-1,3763fe9972adf8dd505da3bfe39903ef,"codec2 codec2-examples libcodec2-0.4 libcodec2-dev",5395030
20170107032255,codecgraph,20120114-3,59bc4817fdf8f2cd1e3a5de532842ab1,"codecgraph",162130
20170107032255,codecrypt,1.7.5-1,1ac9441f4a5aa22262d20a9742ef5579,"codecrypt",153154
20170107032255,codegroup,19981025-7,ed77dbaaefa9e5d06e5aee195132476e,"codegroup",51350
20170107032255,codelite,9.2+dfsg-2,9e24d834055ceebcf4f02cf5d7ae3eec,"codelite codelite-plugins",11739956
20170107032255,codemirror-js,5.4.0-1,b1aaa0b323e481f289d2497446c86c27,"libjs-codemirror",514924
20170107032255,codenarc,0.23-3,8115cd7c985940154079d33d364ad625,"libcodenarc-groovy-java libcodenarc-groovy-java-doc",2210556
20170107032255,codequery,0.18.1+dfsg1-1,78b4c82a2d3bb8dea27748d81b9da0ef,"codequery",320394
20170107032255,coderay,1.1.1-1,fb14a25125aabbdb322b47d3dce15f9e,"ruby-coderay coderay",86530
20170107032255,codesearch,0.0~hg20120502-2,be5b5b10829a24d0074b0126f70b3ff4,"codesearch golang-codesearch-dev",603018
20170107032255,codespell,1.8-1,17a9eb6f737b784abd7045fbca45c5b7,"codespell",36836
20170107032255,codetools,0.2-15-1,37419cbc3de81984cf6d9b207d4f62d4,"r-cran-codetools",46182
20170107032255,codeville,0.8.0-2.1,af79ff359a90955c89125baf5532c36c,"codeville",107774
20170107032255,codfis,0.4.7-2,9565a5204a9f42b868e70ea5c99e5475,"codfis",398374
20170107032255,codicefiscale,0.9+ds0-1,55096ad8fb64f5664931109c88a894d2,"python-codicefiscale python3-codicefiscale",10408
20170107032255,codonw,1.4.4-3,7ce0817b06ce6b8a8ae1e04633d8001c,"codonw",88588
20170107032255,coffeescript,1.10.0~dfsg-1,310b66aa1b86c1bf0cb40e697e1d6412,"coffeescript libjs-coffeescript coffeescript-doc",321374
20170107032255,cofoja,1.3-1,4702e2941d552b66d936d23f4aaccfb3,"libcofoja-java",204338
20170107032255,cogl,1.22.2-2,562ce4527ff04117eed6acde9be83b52,"libcogl20 libcogl-common libcogl-dev libcogl-doc gir1.2-cogl-1.0 libcogl-path20 libcogl-path-dev libcogl-pango20 libcogl-pango-dev gir1.2-coglpango-1.0 libcogl-gles2-20 libcogl-gles2-dev libcogl-gst20 libcogl-gst-dev gir1.2-coglgst-2.0",1170722
20170107032255,coils,2002-4,1ce064073e2ef37a6692bf2cfd8824de,"ncoils",21012
20170107032255,coin3,3.1.4~abc9f50+dfsg1-2,dc37d2a906359d85b385b80b90240bad,"libcoin80v5 libcoin80-dev libcoin80-doc libcoin80-runtime",9250588
20170107032255,coinmp,1.7.6+dfsg1-2,cabcbac69fb04b3f2035e8ecf91caab4,"coinor-libcoinmp-dev coinor-libcoinmp1v5",125018
20170107032255,coinor-cbc,2.8.12-1,c347c1bfa590cb4a069ca3bf58869404,"coinor-cbc coinor-libcbc3 coinor-libcbc-dev coinor-libcbc-doc coinor-libcbc3-dbg",15607200
20170107032255,coinor-cgl,0.58.9-1,ac2395bb143b65a9c5eb24b758180235,"coinor-libcgl1 coinor-libcgl-dev coinor-libcgl-doc coinor-libcgl1-dbg",5732270
20170107032255,coinor-csdp,6.1.1-1,6e82d71d4176d6e6e7a07c1e3f8b0ef7,"coinor-csdp coinor-csdp-doc coinor-csdp-dbg",405772
20170107032255,coinor-dylp,1.6.0-1.1,6abb6a39657f1a0b9d62f7b0c32ef0b6,"coinor-libdylp0 coinor-libdylp-dev coinor-libdylp-doc coinor-libdylp0-dbg",2337192
20170107032255,coinor-flopc++,1.0.6-3.1,4adffce33de7aca8dfffc265d39bc2d8,"coinor-libflopc++0 coinor-libflopc++-dev coinor-libflopc++-doc coinor-libflopc++0-dbg",1171674
20170107032255,coinor-ipopt,3.11.9-2.1,a6a5d9b3d1e40a22ad7eb74571735af8,"coinor-libipopt1v5 coinor-libipopt-dev coinor-libipopt-doc coinor-libipopt1v5-dbg",9418396
20170107032255,coinor-osi,0.106.9-2,99ac0260ae4945d4531fafb3a9c2848a,"coinor-libosi1v5 coinor-libosi-dev coinor-libosi-doc coinor-libosi1v5-dbg",5290764
20170107032255,coinor-symphony,5.6.1-1,445be581b85d03d652a929d4c4f79757,"coinor-symphony coinor-libsymphony3 coinor-libsymphony-dev coinor-libsymphony-doc coinor-libsymphony3-dbg",2071648
20170107032255,coinor-vol,1.1.7-1,18a7b728aa4d32bfb13f061f4dbef298,"coinor-libvol0 coinor-libvol-dev coinor-libvol-doc coinor-libvol0-dbg",630446
20170107032255,coinst,1.9.3-1,84ab0635f8b068be6b805718aca86e6f,"coinst coinst-viewer",1339300
20170107032255,coinutils,2.9.15-4,736421885fced413abdef4f75084a92b,"coinor-libcoinutils3v5 coinor-libcoinutils-dev coinor-libcoinutils-doc",10351978
20170107032255,collada-dom,2.4.4+ds1-2,ce045e2e7ac3c606860af1f73d35e44c,"libcollada-dom2.4-dp0 libcollada-dom2.4-dp-dev",1510592
20170107032255,collada2gltf,20140924-4,dae40ccf253523eedc14a90c6c51bdfe,"libcollada2gltfconvert-dev",394534
20170107032255,collatinus,10.2-2,b80acb1148fa355cd3a1e094b70f7df1,"collatinus",1875308
20170107032255,collectd,5.7.0-3,d44843d83f42cccdda6a9f7cfd075b8d,"collectd-core collectd collectd-utils collectd-dbg collectd-dev libcollectdclient-dev libcollectdclient1",3835994
20170107032255,collectl,4.0.5-1,75bdc10953c516385b18eeac63540013,"collectl",518902
20170107032255,colobot,0.1.9-5,f50224b1094e454453443fbf6952d2da,"colobot colobot-common colobot-common-textures colobot-common-sounds colobot-dev-doc",100277242
20170107032255,colorchooser,1.0+dfsg-1,f329a717380b94caa1213009d9671101,"libcolorchooser-java libcolorchooser-java-doc",115920
20170107032255,colorcode,0.8.5-1,d8d42feeb914bca257786ac877e696a3,"colorcode",251704
20170107032255,colord,1.3.3-2,e6025e04b36f8438813923f8e6977e86,"libcolord-dev libcolord2 colord colord-sensor-argyll colord-data gir1.2-colord-1.0 libcolorhug-dev libcolorhug2 gir1.2-colorhug-1.0",2960926
20170107032255,colord-gtk,0.1.26-1.1,2df7033cc3387e269297179343264d6e,"libcolord-gtk1 libcolord-gtk2-1 libcolord-gtk-dev gir1.2-colordgtk-1.0 colord-gtk-utils",75382
20170107032255,colordiff,1.0.16-1,d146aebe9cadb74816d90757a3b11959,"colordiff",16260
20170107032255,colorediffs-extension,0.6.2012.01.27.14.07.45-1,881caf6226ddebb3e36efe03115736ce,"xul-ext-colorediffs",43796
20170107032255,colorgcc,1.3.2.0-10,7d62f92ab99c8271c79c40a0a470e8f7,"colorgcc",11766
20170107032255,colorhug-client,0.2.8-2,7e327eb6edb409e0822a4416b8f462c5,"colorhug-client",644034
20170107032255,colormake,0.9.20140504-1,8c021fb5d1a15084dd84ec5a7c7d1a34,"colormake",10068
20170107032255,colorname,0.4+dfsg.1-3,1557e1dc6601a1029a11d0053c4f3853,"colorname",22694
20170107032255,colorpicker,1.0.0-2,c06daea268565ca28bacf9ce0163c958,"libcolorpicker-java libcolorpicker-java-doc",139952
20170107032255,colors.js,1.0.3-2,ce8f620ddabfde0cb449b5aef82bf11f,"node-colors",8632
20170107032255,colorspacious,1.1.0-1,d074c61ad30b7932a42976f71a3ed350,"python-colorspacious python3-colorspacious",60956
20170107032255,colortail,0.3.3-1,630a27a36fbb5843a9ca16e04686df4c,"colortail",21490
20170107032255,colortest,20110624-6,509768ecf535199765d81374a679db77,"colortest",12742
20170107032255,colortest-python,2.2-1,23d5e532cb0282ca4c5afa31c7f8fb54,"colortest-python",9746
20170107032255,colpack,1.0.10-1,7986955a3b99d844843fe77f3af20f95,"libcolpack-dev libcolpack0v5",1120890
20170107032255,colplot,5.0.1-4,668160fbfd4d88d9bb3c55e8950e1436,"colplot",139138
20170107032255,com-hypirion-io-clojure,0.3.1-1,f66478e48cac8ae85c195288d522cbfe,"libcom-hypirion-io-clojure",31896
20170107032255,combat,0.8.1-1,f0cb2b53e16f4ccce86ae9f5528689d9,"tcl-combat",273454
20170107032255,comedilib,0.10.2-4,04d093436555312b90e017901098b762,"libcomedi-dev libcomedi0 python-comedilib python3-comedilib",965700
20170107032255,comet-ms,2014022-3,559a916f9a9944b980dbbea555d6952d,"comet-ms comet-ms-dbg",881718
20170107032255,comgt,0.32-3,daf294c765cd95bf70db6a002e996efe,"comgt",38982
20170107032255,comitup,0.5-1,4bb8a4ee010f0c0cbf07bf4122229859,"comitup",23222
20170107032255,comix,4.0.4-3,9cb008ad3ef31fa7521e5dc09e7a0a8e,"comix",166148
20170107032255,comixcursors,0.9-1,9a5b4cbed3b578d9b9026a9fe271b770,"comixcursors-righthanded comixcursors-lefthanded comixcursors-righthanded-opaque comixcursors-lefthanded-opaque",3764834
